cellid,x,y,celltype,nearest_B_id,nearest_B_dist,B_count_within_R,radius
1726,0.423794,40.945,A,7680,0.525315,12,1
1728,93.7527,72.2431,A,87967,0.303713,14,1
1732,98.6498,81.7428,A,47603,0.0658419,16,1
1738,1.51185,34.3914,A,25179,0.225356,20,1
1742,55.8283,67.3838,A,85229,0.159099,27,1
1744,79.1611,74.9802,A,85273,0.15402,27,1
1745,33.3793,62.984,A,63601,0.171006,24,1
1746,44.8922,21.6258,A,24366,0.26555,26,1
1747,72.8954,42.4912,A,99713,0.350641,23,1
1753,43.5054,52.093,A,70429,0.30238,19,1
1757,8.40487,69.9285,A,35338,0.24013,27,1
1765,66.6864,22.9212,A,6154,0.344809,22,1
1766,98.6632,95.9509,A,2651,0.0316426,27,1
1775,32.2035,65.5327,A,78945,0.311865,20,1
1779,55.0217,25.7338,A,1859,0.136675,27,1
1780,14.5425,76.6443,A,24633,0.184393,19,1
1786,71.8494,94.5747,A,46772,0.302428,17,1
1788,87.8022,27.4277,A,76558,0.105155,28,1
1792,14.1459,51.7929,A,54868,0.153989,28,1
1794,20.3229,77.7941,A,42018,0.237403,22,1
1800,1.40927,7.30745,A,60469,0.0727729,33,1
1804,61.7844,93.2677,A,17246,0.214908,14,1
1805,16.0637,0.871938,A,24114,0.167612,24,1
1810,90.724,95.3808,A,58460,0.160917,21,1
1812,12.5125,28.2847,A,43833,0.177972,29,1
1814,21.7835,37.3534,A,35314,0.173935,26,1
1817,30.4202,60.1183,A,8399,0.112276,17,1
1825,4.40156,4.42508,A,85981,0.116013,21,1
1831,3.79304,32.3181,A,72485,0.339387,18,1
1836,16.4537,50.1175,A,36426,0.151746,26,1
1838,88.0985,84.5168,A,55807,0.206129,30,1
1840,35.8845,86.8322,A,30185,0.219339,23,1
1841,79.7193,71.9853,A,76680,0.184753,21,1
1846,99.453,55.8923,A,43368,0.349311,14,1
1847,11.92,76.8892,A,95123,0.141422,28,1
1849,54.5345,85.8023,A,7584,0.16925,25,1
1850,29.5022,11.8376,A,41084,0.0811796,14,1
1857,94.1993,23.2859,A,92755,0.11926,19,1
1864,12.6289,49.2065,A,62308,0.105819,21,1
1867,25.7718,41.1606,A,98209,0.142727,22,1
1868,25.5163,10.2053,A,29234,0.126169,20,1
1878,78.0058,41.7033,A,3820,0.272162,22,1
1879,50.8235,18.7596,A,20269,0.289388,16,1
1881,92.5597,16.6484,A,79833,0.215555,26,1
1884,83.199,96.2517,A,33351,0.0765806,28,1
1885,11.9933,43.5926,A,55381,0.194672,24,1
1894,6.2148,32.5356,A,99215,0.0089088,22,1
1896,5.96544,80.8912,A,83874,0.18406,22,1
1898,78.097,97.1802,A,3613,0.292415,22,1
1900,75.0144,24.4543,A,46423,0.121911,27,1
1904,43.1919,12.7076,A,18190,0.0734319,28,1
1905,7.8777,82.5052,A,26155,0.13752,19,1
1907,1.14945,24.7613,A,52049,0.194389,27,1
1909,25.6399,75.9849,A,95972,0.188596,26,1
1910,82.4319,67.5526,A,39889,0.21437,19,1
1912,98.206,93.3391,A,60056,0.261641,24,1
1917,73.9804,1.86791,A,10489,0.199065,21,1
1918,28.0261,97.666,A,14660,0.213526,23,1
1919,91.4703,5.34054,A,36424,0.257351,31,1
1920,59.369,93.9891,A,81896,0.412664,16,1
1922,93.4498,59.0643,A,73267,0.0918559,23,1
1924,15.1925,53.4382,A,57940,0.117448,23,1
1925,34.5147,92.7792,A,12819,0.263632,24,1
1927,85.1219,1.34498,A,98504,0.0997474,23,1
1928,32.8021,91.6597,A,99623,0.203919,17,1
1932,20.625,3.18734,A,78406,0.126562,19,1
1946,49.601,89.2529,A,19762,0.52485,20,1
1947,99.1841,65.1329,A,78281,0.129923,27,1
1961,51.8141,70.9206,A,952,0.0413046,20,1
1963,28.6749,47.2576,A,52647,0.176063,17,1
1966,82.4344,27.908,A,62909,0.119355,22,1
1969,45.2347,6.05914,A,6448,0.146597,18,1
1975,7.81001,42.6008,A,470,0.250281,18,1
1977,89.6781,28.2479,A,4862,0.263166,14,1
1978,53.7378,37.8467,A,77328,0.0984303,24,1
1982,29.1546,88.5448,A,87543,0.119675,26,1
1984,95.8385,87.9746,A,29763,0.06679,24,1
1985,22.5412,1.21833,A,51145,0.214954,20,1
1986,59.3294,94.6338,A,31718,0.154284,24,1
1987,1.75144,70.018,A,68624,0.161309,15,1
1993,73.6282,52.1723,A,90479,0.12393,21,1
1994,61.7607,53.1864,A,96725,0.225815,15,1
1995,40.3558,98.5542,A,47632,0.142584,28,1
2007,89.6893,16.9912,A,57413,0.161093,20,1
2009,98.1751,18.1835,A,33826,0.178563,21,1
2010,77.6632,41.0259,A,7852,0.222005,19,1
2014,73.0746,84.6202,A,21298,0.154286,33,1
2016,56.5898,79.1836,A,48517,0.0581488,20,1
2021,75.2218,85.8298,A,21427,0.0309686,23,1
2027,5.31173,75.4034,A,10719,0.161325,16,1
2028,18.7554,32.8542,A,93673,0.0781846,25,1
2036,12.9386,31.5937,A,62583,0.230408,21,1
2039,37.7265,24.9476,A,80906,0.0356752,26,1
2040,86.3854,35.8064,A,27343,0.161742,19,1
2041,0.918552,92.5669,A,67357,0.226607,15,1
2043,79.2538,91.1561,A,67456,0.143955,25,1
2044,38.4096,31.9067,A,7380,0.345069,16,1
2052,2.44519,41.6427,A,18320,0.111004,20,1
2056,89.8224,60.5294,A,22124,0.128908,28,1
2058,39.8263,83.1797,A,82309,0.093003,20,1
2060,59.7363,37.0578,A,92186,0.243878,23,1
2062,58.6675,61.3617,A,69280,0.28338,27,1
2065,31.4823,87.3988,A,44830,0.202968,22,1
2066,64.4068,58.1533,A,73582,0.0690208,16,1
2067,56.1169,81.9072,A,87673,0.0570817,30,1
2068,55.2283,74.2804,A,20676,0.281611,22,1
2069,82.1189,93.1744,A,78645,0.12979,19,1
2076,11.0833,28.8418,A,95345,0.247633,26,1
2081,27.8655,0.0580071,A,73190,0.300916,8,1
2083,28.2125,41.2611,A,30870,0.274551,19,1
2086,19.5135,65.3219,A,59419,0.192352,19,1
2088,74.8,31.5914,A,29898,0.176907,25,1
2090,43.9804,58.5623,A,50017,0.370227,25,1
2096,87.2932,50.6497,A,30403,0.267131,24,1
2103,70.9975,36.7369,A,4874,0.132287,23,1
2105,26.4566,52.52,A,55333,0.0547185,26,1
2110,53.7652,58.6929,A,61473,0.15532,20,1
2113,42.1256,69.1456,A,62817,0.413122,21,1
2120,91.5127,33.9655,A,24,0.138127,28,1
2123,48.0309,52.5332,A,5732,0.0511177,15,1
2128,13.577,48.5621,A,84164,0.164056,18,1
2130,45.1311,34.5568,A,22708,0.326102,18,1
2132,36.1059,1.18699,A,42184,0.209065,17,1
2135,52.8549,52.9223,A,21262,0.230849,28,1
2138,45.6791,67.6829,A,53508,0.210039,24,1
2139,83.6373,54.3084,A,91537,0.248526,18,1
2141,93.8994,6.24209,A,85691,0.264659,21,1
2142,23.02,22.0569,A,54096,0.157686,21,1
2143,45.2664,39.519,A,50705,0.103717,30,1
2147,14.1639,33.6138,A,36887,0.19751,23,1
2150,24.1923,25.619,A,33648,0.195431,26,1
2151,83.4144,35.5326,A,17792,0.0481099,21,1
2153,45.3777,97.195,A,36971,0.143372,25,1
2154,14.2298,74.9083,A,22717,0.109424,22,1
2155,76.2068,23.0334,A,22519,0.181539,19,1
2159,42.9026,94.9265,A,70911,0.33827,17,1
2168,85.8271,41.8749,A,55833,0.161611,20,1
2173,16.168,4.69662,A,905,0.12436,23,1
2174,0.702939,57.1834,A,44113,0.306477,25,1
2178,11.6435,43.0791,A,82640,0.323757,19,1
2181,99.7452,14.8468,A,77688,0.197158,20,1
2183,37.7585,27.4664,A,92450,0.357349,24,1
2184,53.6452,80.0121,A,43929,0.155982,19,1
2188,33.8484,30.4292,A,25886,0.16876,20,1
2194,36.9662,68.0916,A,75482,0.32417,20,1
2210,55.6193,91.3554,A,4579,0.307155,19,1
2217,25.3839,25.7227,A,85665,0.134922,31,1
2218,7.90828,62.2222,A,95295,0.263244,21,1
2219,42.1236,89.4773,A,56377,0.125142,25,1
2222,27.2606,53.0149,A,82438,0.111176,21,1
2223,42.0603,18.3936,A,91163,0.281286,15,1
2224,70.1835,83.8793,A,75245,0.0570654,19,1
2226,2.30043,32.5009,A,59559,0.271848,17,1
2228,67.3966,20.7516,A,25054,0.149544,22,1
2234,23.2336,11.7012,A,59074,0.315345,30,1
2237,57.129,31.6254,A,68327,0.121445,25,1
2238,45.9466,92.8593,A,28611,0.186559,18,1
2243,61.7436,54.3348,A,39716,0.0903751,21,1
2249,62.0068,95.0537,A,16860,0.401556,21,1
2251,25.1554,62.0712,A,46070,0.180624,25,1
2252,61.7477,69.9956,A,79956,0.122461,32,1
2255,78.5507,27.2576,A,16346,0.191228,19,1
2261,25.8831,88.2325,A,43649,0.228777,19,1
2263,58.4775,64.7992,A,60351,0.142993,21,1
2265,97.4212,24.1275,A,88996,0.170349,19,1
2266,54.0952,13.4035,A,95103,0.370987,23,1
2268,44.6284,80.0845,A,11020,0.172661,28,1
2272,5.18418,51.7956,A,54808,0.0743038,20,1
2273,41.0196,44.6604,A,51668,0.0872177,34,1
2278,20.878,51.6449,A,5391,0.130051,16,1
2282,75.5971,80.5405,A,15123,0.189737,23,1
2285,75.9729,40.2249,A,83319,0.251213,27,1
2287,90.4744,17.684,A,46946,0.120639,19,1
2290,71.9523,83.2338,A,40708,0.0781773,21,1
2292,57.8666,5.82012,A,83730,0.10543,22,1
2295,2.98696,11.4008,A,96085,0.218532,13,1
2296,91.6478,73.3344,A,27901,0.135707,30,1
2302,42.7293,81.026,A,49335,0.0716348,18,1
2304,90.4566,15.9554,A,32676,0.151948,22,1
2305,49.6233,45.4057,A,96715,0.187149,24,1
2308,83.5135,83.3127,A,41215,0.0544209,22,1
2310,10.3881,90.0065,A,68453,0.218503,19,1
2317,22.443,61.3857,A,56142,0.235183,15,1
2318,71.2892,33.8497,A,65375,0.197467,21,1
2319,68.0519,83.0367,A,65200,0.171462,24,1
2321,25.1317,38.2456,A,68548,0.069078,15,1
2325,13.1744,51.1895,A,13731,0.199128,22,1
2327,32.5154,71.5012,A,8744,0.0839605,23,1
2328,4.1893,68.6656,A,95815,0.264862,23,1
2330,26.1291,2.43073,A,3216,0.314334,21,1
2334,8.49026,96.2257,A,58126,0.106214,26,1
2335,65.5058,87.2865,A,82893,0.217085,25,1
2338,55.2326,49.7047,A,53395,0.1831,24,1
2339,19.4849,35.9501,A,85534,0.011731,25,1
2346,44.3464,30.6285,A,28108,0.198971,23,1
2351,16.2031,2.59034,A,92516,0.174001,19,1
2352,47.1338,11.135,A,30470,0.172358,23,1
2354,39.7175,43.6777,A,20479,0.19629,17,1
2361,28.8921,61.0679,A,13144,0.213999,24,1
2362,22.1519,21.8504,A,41933,0.26013,22,1
2365,57.799,45.97,A,14971,0.0653939,20,1
2368,84.6458,88.1286,A,91803,0.21422,33,1
2369,84.4996,11.2337,A,3861,0.104594,12,1
2371,58.6294,13.9901,A,27483,0.0418903,23,1
2381,70.8406,77.076,A,79517,0.0727666,17,1
2386,5.9268,71.6185,A,50392,0.312585,20,1
2396,48.1942,38.1021,A,36106,0.167326,23,1
2399,72.8453,27.1019,A,23521,0.221444,27,1
2401,6.14179,57.1888,A,9285,0.341822,18,1
2403,33.5585,71.7603,A,83577,0.187419,22,1
2414,57.3688,81.0272,A,4829,0.0824177,24,1
2415,78.0762,71.6194,A,87202,0.0957033,27,1
2418,9.71784,14.174,A,68967,0.127645,21,1
2421,23.225,99.4422,A,32743,0.202157,18,1
2422,53.0696,16.8152,A,18283,0.203856,29,1
2425,12.0834,57.0748,A,76231,0.255526,19,1
2428,43.3997,71.6392,A,72345,0.0714897,32,1
2431,42.6729,76.401,A,62423,0.12769,20,1
2433,5.75929,42.5888,A,80071,0.229937,22,1
2441,67.1067,69.8135,A,96367,0.0839725,22,1
2442,3.09393,65.4801,A,57448,0.317461,24,1
2446,11.8856,39.8292,A,64447,0.146916,30,1
2454,24.7441,64.2426,A,1338,0.139395,20,1
2457,90.443,22.1342,A,76970,0.133819,24,1
2468,87.4664,58.2572,A,15566,0.300714,21,1
2471,46.7015,55.0789,A,59461,0.231307,26,1
2473,54.1271,59.9991,A,78424,0.211085,18,1
2474,48.607,93.0217,A,56768,0.148786,24,1
2477,39.1855,87.3226,A,41631,0.241393,24,1
2480,19.5985,90.1068,A,92849,0.107411,29,1
2482,28.2032,58.7126,A,26685,0.168249,19,1
2492,16.4865,56.6695,A,30469,0.158968,27,1
2494,88.2254,20.2344,A,21423,0.286692,21,1
2495,75.9258,92.7944,A,39772,0.0623257,22,1
2496,95.2082,83.2445,A,97438,0.200903,22,1
2504,65.7553,45.1743,A,70961,0.0787406,27,1
2506,59.7891,80.5597,A,63200,0.288547,32,1
2507,53.3084,38.4982,A,71455,0.0616225,30,1
2514,29.1786,89.9657,A,90584,0.26728,16,1
2517,87.1495,2.28602,A,54806,0.344782,22,1
2523,43.3363,7.84272,A,97806,0.187303,24,1
2528,41.8852,52.9529,A,20237,0.036141,20,1
2529,48.7193,28.7175,A,636,0.0800712,33,1
2535,56.7214,94.963,A,77276,0.0571318,24,1
2536,30.546,67.0301,A,67963,0.32108,26,1
2540,21.6548,54.2194,A,13722,0.0336659,20,1
2541,30.2667,1.33884,A,80886,0.259504,21,1
2542,51.7609,92.7728,A,86359,0.0683684,25,1
2545,41.2619,20.8603,A,34976,0.215096,35,1
2547,26.0085,10.7695,A,68350,0.298635,24,1
2549,73.7692,78.3596,A,66430,0.318636,9,1
2550,28.83,68.9784,A,5937,0.317457,21,1
2551,67.838,78.4357,A,99374,0.10383,22,1
2552,55.2982,76.0758,A,96803,0.31157,25,1
2566,2.15293,11.0964,A,99104,0.339045,13,1
2568,83.0957,0.675291,A,54420,0.391537,19,1
2573,17.9772,36.2205,A,19656,0.160716,14,1
2577,69.4316,29.6372,A,72597,0.0491559,30,1
2582,75.0017,1.46224,A,47325,0.144301,22,1
2588,69.8208,34.2019,A,80727,0.115517,21,1
2596,10.095,90.0996,A,68453,0.211406,20,1
2597,50.8017,39.8147,A,86451,0.371314,22,1
2599,75.3986,79.2929,A,93019,0.19121,22,1
2601,62.2456,76.5807,A,17177,0.191581,23,1
2602,70.414,47.3875,A,47221,0.212418,17,1
2604,72.13,86.973,A,43904,0.163951,21,1
2607,34.6208,26.1724,A,20194,0.254583,33,1
2609,70.4338,82.2467,A,50022,0.030516,23,1
2612,83.5189,27.7892,A,83710,0.0523509,20,1
2614,51.306,39.6918,A,19665,0.174025,23,1
2620,64.8641,30.057,A,65901,0.106075,26,1
2622,50.1155,39.4192,A,20648,0.164924,27,1
2624,74.1697,15.4926,A,29665,0.154784,22,1
2627,2.83954,18.7674,A,98240,0.0663944,26,1
2628,11.0739,40.7127,A,85012,0.0654365,28,1
2629,69.8351,70.8208,A,7088,0.171662,20,1
2631,49.7564,72.7658,A,26439,0.120024,22,1
2634,30.421,64.8057,A,32062,0.161835,27,1
2636,64.9301,58.3295,A,97023,0.224306,15,1
2637,68.5679,27.2603,A,4234,0.186648,17,1
2641,97.3078,48.8265,A,43556,0.240161,20,1
2643,65.3096,97.6641,A,36821,0.094544,23,1
2650,10.016,47.708,A,60155,0.409293,17,1
2652,93.102,87.6134,A,30787,0.145975,17,1
2661,79.4802,74.277,A,31310,0.149224,26,1
2662,6.94509,39.2349,A,65602,0.133114,22,1
2664,21.3538,95.8457,A,61056,0.211761,22,1
2667,92.6728,22.2436,A,78402,0.0622189,25,1
2668,88.6234,55.503,A,15823,0.305098,25,1
2676,47.1155,50.2014,A,51334,0.168539,13,1
2678,47.1848,92.8972,A,86729,0.322986,18,1
2679,1.62207,60.4863,A,33108,0.333203,24,1
2683,92.3313,45.0858,A,23104,0.179658,18,1
2690,38.5531,77.0877,A,41165,0.408338,13,1
2691,63.4479,31.2787,A,13801,0.368155,16,1
2692,98.9057,68.5696,A,27842,0.301135,25,1
2694,69.8916,79.1848,A,53025,0.179273,24,1
2696,64.9018,50.4296,A,18448,0.0486727,29,1
2697,33.8223,50.9772,A,70993,0.261677,27,1
2698,80.6708,12.7764,A,21674,0.0926349,26,1
2700,55.1879,61.168,A,72100,0.0806337,15,1
2701,43.8989,77.2994,A,58266,0.176261,16,1
2702,4.50941,49.0156,A,72068,0.106847,28,1
2705,61.8868,8.65468,A,26202,0.218488,26,1
2706,0.557835,32.0391,A,496,0.333916,21,1
2708,63.9868,54.9442,A,80490,0.348877,15,1
2711,73.7267,92.0722,A,42074,0.147964,27,1
2715,45.5159,64.607,A,9166,0.12922,23,1
2717,49.1188,26.8989,A,34498,0.1115,20,1
2719,18.6948,57.6654,A,60570,0.125284,22,1
2720,78.3415,20.3446,A,70836,0.0884538,22,1
2724,31.5466,15.3307,A,79470,0.130122,25,1
2727,42.7128,97.3706,A,64312,0.328865,11,1
2728,13.1204,38.0139,A,1801,0.267523,21,1
2730,17.7643,61.9581,A,83916,0.238154,18,1
2740,85.9082,31.094,A,99025,0.110551,12,1
2743,63.8436,92.7254,A,88147,0.160399,20,1
2745,2.951,46.7264,A,69144,0.16456,32,1
2748,84.3132,90.6629,A,16875,0.302966,25,1
2752,84.0804,9.90648,A,76456,0.13001,18,1
2759,3.77398,9.39484,A,69300,0.162158,22,1
2762,91.1797,10.3217,A,10577,0.158936,24,1
2768,65.165,25.2784,A,38491,0.0498945,23,1
2775,34.3877,87.9313,A,3288,0.347095,16,1
2777,33.5975,98.1927,A,16102,0.0395373,14,1
2784,93.7922,33.9195,A,17355,0.175123,24,1
2787,96.939,40.0219,A,26350,0.181423,19,1
2788,70.8089,23.584,A,75977,0.168739,16,1
2789,86.7833,62.268,A,90102,0.300397,15,1
2795,43.1267,85.0166,A,57964,0.294388,15,1
2799,14.411,34.6061,A,92949,0.21894,18,1
2804,32.0336,79.6134,A,66324,0.10836,18,1
2808,30.8875,85.8558,A,49067,0.210075,24,1
2811,64.4614,7.33842,A,28069,0.178591,17,1
2812,10.8784,10.9908,A,29464,0.129358,21,1
2815,8.26546,95.2245,A,72057,0.136048,30,1
2816,10.5551,86.1721,A,50845,0.444767,18,1
2822,85.2467,0.784155,A,25868,0.345393,18,1
2829,11.3928,34.8926,A,57826,0.177525,15,1
2831,61.9636,73.3537,A,15204,0.0893902,22,1
2832,99.427,22.2918,A,37034,0.140391,19,1
2838,8.8273,25.8135,A,34072,0.203869,24,1
2839,81.8957,21.5297,A,11404,0.318471,22,1
2840,72.1395,23.839,A,48871,0.338845,25,1
2844,60.0652,13.9076,A,49006,0.164301,24,1
2847,89.7717,64.9418,A,95965,0.259181,21,1
2852,95.1701,99.0306,A,42542,0.367977,26,1
2859,70.9338,43.8631,A,72358,0.241167,21,1
2860,72.4118,53.2468,A,74141,0.143651,14,1
2862,37.3376,57.8946,A,26676,0.210562,21,1
2866,89.7087,47.9102,A,94177,0.1631,15,1
2868,53.7542,50.1854,A,71765,0.0968334,32,1
2869,96.9903,15.819,A,62677,0.217887,25,1
2879,15.0646,97.1069,A,62764,0.27045,20,1
2885,7.00565,43.3813,A,82600,0.370775,22,1
2886,38.6296,73.7285,A,42510,0.249931,28,1
2888,18.3273,97.7824,A,78979,0.117532,18,1
2890,44.0435,76.56,A,27577,0.419505,21,1
2893,85.7936,3.29429,A,23570,0.124661,21,1
2896,15.7489,24.3339,A,86841,0.308114,16,1
2898,63.151,42.6928,A,40458,0.275787,17,1
2899,28.8987,28.8226,A,9723,0.128096,26,1
2901,81.1037,54.8173,A,79974,0.126134,20,1
2910,43.5117,85.6587,A,89192,0.148082,22,1
2911,11.0366,62.8275,A,96895,0.328695,14,1
2913,45.4894,21.4149,A,41776,0.15159,22,1
2915,66.374,79.3428,A,48874,0.159034,28,1
2920,11.4006,18.8115,A,24311,0.127922,22,1
2922,46.9572,16.9694,A,24411,0.183542,29,1
2932,74.3276,7.22021,A,51295,0.131299,24,1
2938,90.8073,55.1081,A,9739,0.111833,17,1
2939,60.2058,60.2988,A,19856,0.123534,23,1
2944,66.8715,20.334,A,65237,0.21954,23,1
2946,80.3821,55.1926,A,30585,0.148694,25,1
2948,66.9432,17.448,A,91250,0.136838,22,1
2951,40.3046,8.69884,A,22576,0.0468318,20,1
2959,48.5954,33.3725,A,99291,0.13618,20,1
2960,46.7747,16.526,A,88982,0.177317,29,1
2964,58.1494,34.2971,A,66293,0.108837,19,1
2968,5.7822,95.5491,A,96164,0.241908,23,1
2971,68.9708,28.3158,A,32614,0.180105,21,1
2976,66.9975,22.0407,A,90831,0.218522,26,1
2979,71.5258,4.76819,A,85171,0.137576,29,1
2988,73.8377,3.57443,A,15502,0.282282,27,1
2991,8.7754,53.8716,A,77306,0.16374,19,1
2993,29.7575,93.0873,A,99454,0.162367,27,1
2996,19.9036,41.0401,A,83326,0.221237,31,1
3001,18.8338,32.3616,A,48139,0.26256,27,1
3006,64.421,15.5689,A,88341,0.0791067,29,1
3013,49.5646,33.3484,A,23482,0.165277,26,1
3015,18.0398,17.5899,A,93941,0.0123481,29,1
3017,17.9701,22.0885,A,27983,0.173071,21,1
3019,14.4955,61.1917,A,14444,0.220558,22,1
3020,33.4067,24.1435,A,26966,0.110748,23,1
3021,79.0361,80.6466,A,14241,0.363526,16,1
3022,35.5398,1.50931,A,39221,0.173594,20,1
3024,6.86702,63.7261,A,780,0.131626,20,1
3026,50.6862,65.1634,A,76024,0.0969994,27,1
3027,70.5734,5.71301,A,20143,0.143691,25,1
3031,49.5009,48.4411,A,9255,0.29985,22,1
3032,82.0408,93.3925,A,53276,0.132146,22,1
3036,60.956,94.2977,A,66815,0.114951,16,1
3040,4.10008,34.3758,A,53794,0.127651,23,1
3043,70.1045,66.1937,A,91280,0.19371,12,1
3044,23.5424,32.3493,A,94256,0.210233,20,1
3046,6.60842,94.6726,A,66436,0.213207,29,1
3053,72.2253,30.1313,A,85659,0.0618432,22,1
3057,80.496,43.2087,A,53110,0.170812,15,1
3060,51.937,67.2783,A,7218,0.143092,18,1
3061,49.4293,62.8778,A,75369,0.209659,30,1
3063,93.5961,29.4109,A,54881,0.0430235,21,1
3064,13.3719,78.2879,A,71389,0.0923663,21,1
3070,45.9105,28.0121,A,70907,0.256305,27,1
3071,33.5945,88.6382,A,71744,0.00524589,22,1
3073,96.3712,65.86,A,51955,0.107213,28,1
3077,63.4298,49.868,A,72928,0.235414,25,1
3078,40.2557,76.5054,A,58761,0.385267,17,1
3079,73.0496,1.9365,A,38009,0.0968975,21,1
3081,6.31823,23.4069,A,5199,0.334701,23,1
3089,64.5529,46.1143,A,92338,0.220236,30,1
3092,71.729,37.8896,A,73492,0.156621,18,1
3095,62.3723,25.6422,A,52414,0.282588,21,1
3102,56.701,60.4551,A,51554,0.303422,26,1
3103,38.9958,61.3213,A,31393,0.201133,27,1
3104,46.2811,65.271,A,35639,0.149466,21,1
3107,98.7116,76.0461,A,98161,0.182281,18,1
3112,44.0005,14.1698,A,25654,0.0933625,27,1
3115,64.8156,12.5209,A,82871,0.264753,22,1
3116,83.2126,49.9509,A,73336,0.207653,21,1
3118,89.8336,34.7643,A,4472,0.468976,14,1
3119,21.9314,0.716738,A,6383,0.408921,14,1
3130,49.7377,50.469,A,11561,0.273895,18,1
3134,68.4952,30.5824,A,42883,0.0260697,24,1
3140,90.2744,30.6728,A,97039,0.0581926,23,1
3143,69.1798,47.114,A,77527,0.210756,18,1
3144,88.4533,83.1435,A,27116,0.462031,26,1
3154,36.9876,0.825228,A,13711,0.249755,13,1
3156,44.152,30.9718,A,32905,0.0922582,22,1
3159,51.3098,84.8054,A,84809,0.259226,20,1
3160,97.5373,16.4289,A,10036,0.000903386,27,1
3164,88.3172,36.2996,A,21681,0.0935938,19,1
3165,2.99418,84.1238,A,19734,0.141678,18,1
3166,41.1706,1.08653,A,3797,0.125556,30,1
3168,36.041,11.6177,A,7823,0.326423,30,1
3169,99.082,34.2582,A,95190,0.151095,26,1
3171,38.1157,23.4522,A,11850,0.290124,21,1
3173,35.4688,64.7102,A,66516,0.392055,23,1
3176,44.765,8.13118,A,81084,0.101268,29,1
3179,82.4848,81.4517,A,88082,0.143608,22,1
3182,71.5167,63.6092,A,47444,0.234801,13,1
3187,90.8394,64.1642,A,53491,0.206738,20,1
3190,25.9975,85.2934,A,58018,0.303818,16,1
3195,28.4241,36.0221,A,83704,0.120532,25,1
3199,51.9751,74.7854,A,61377,0.120192,28,1
3200,1.60212,65.2243,A,68792,0.185753,32,1
3202,78.3508,38.3633,A,62708,0.114458,26,1
3205,28.6617,8.02861,A,91744,0.0673811,22,1
3217,29.0232,33.2398,A,55208,0.0669413,29,1
3220,19.171,39.2212,A,65083,0.241891,22,1
3224,27.717,99.8574,A,37718,0.189496,12,1
3225,89.4514,44.2182,A,91846,0.180847,24,1
3226,52.7259,67.36,A,91805,0.353135,14,1
3227,38.0463,85.5035,A,95271,0.286319,23,1
3232,73.2904,80.6695,A,17817,0.203661,20,1
3238,76.4573,6.58449,A,76753,0.160332,24,1
3242,99.8078,38.7745,A,98343,0.485133,7,1
3243,45.2902,22.1259,A,96632,0.224833,24,1
3246,64.1959,62.0407,A,15950,0.0734755,29,1
3247,95.1937,86.2272,A,8275,0.197097,19,1
3248,60.9596,61.9411,A,41842,0.236383,27,1
3250,78.4122,28.7505,A,16410,0.104475,25,1
3252,36.7567,97.7551,A,32087,0.0235215,30,1
3254,92.2516,92.3119,A,27339,0.389872,19,1
3255,66.6929,91.1868,A,93110,0.0796491,23,1
3259,37.6274,87.3037,A,85722,0.138232,26,1
3260,44.7034,93.2159,A,17865,0.313067,20,1
3262,42.1037,67.2922,A,45062,0.108379,21,1
3278,39.37,63.7827,A,26180,0.375667,20,1
3279,30.0566,5.34858,A,10232,0.226054,28,1
3281,99.3278,84.1836,A,96634,0.100086,16,1
3284,32.1498,58.6303,A,40576,0.134141,29,1
3289,37.9433,12.6278,A,95034,0.0967046,23,1
3291,49.6997,58.1368,A,98115,0.158558,24,1
3292,21.636,52.2502,A,19523,0.367835,14,1
3299,73.8331,12.1397,A,841,0.328357,12,1
3309,6.441,88.6753,A,64445,0.196532,23,1
3313,43.4491,97.1469,A,99980,0.464196,13,1
3321,37.7841,6.72357,A,1572,0.192273,16,1
3327,11.1741,29.2166,A,44406,0.354076,25,1
3328,80.461,23.6254,A,71363,0.0588978,22,1
3329,11.6044,59.9305,A,54363,0.0836884,21,1
3330,71.8159,87.4121,A,49549,0.360195,18,1
3332,44.4582,58.9526,A,21364,0.107517,26,1
3343,45.3364,17.9209,A,7476,0.132553,19,1
3347,13.0244,25.8404,A,32404,0.287458,23,1
3350,96.9676,37.6952,A,95212,0.15426,21,1
3351,67.2088,54.3833,A,7097,0.395015,14,1
3364,98.9483,69.7227,A,90122,0.244582,19,1
3370,76.3918,46.3877,A,75608,0.109256,37,1
3371,36.7389,27.1551,A,39133,0.297538,20,1
3376,96.8849,3.32758,A,31034,0.333604,28,1
3380,82.0847,67.7925,A,58071,0.233383,20,1
3385,2.59621,17.8178,A,21064,0.202339,26,1
3388,93.5267,16.7106,A,9595,0.140732,29,1
3390,37.6382,51.643,A,86042,0.180087,21,1
3394,70.071,93.2902,A,70728,0.00267045,30,1
3397,70.7997,95.7828,A,59599,0.191403,27,1
3401,85.3052,49.4502,A,1552,0.217196,18,1
3404,54.2772,24.7608,A,64253,0.0256576,24,1
3415,52.1327,74.2817,A,97306,0.0458188,25,1
3416,30.6315,24.6305,A,10354,0.0533931,21,1
3419,91.8388,65.3126,A,98443,0.124159,27,1
3423,44.696,88.0159,A,4386,0.159963,18,1
3426,41.4646,26.3053,A,47018,0.23175,23,1
3427,96.9916,84.1101,A,33555,0.0781723,35,1
3429,76.1609,78.7646,A,69901,0.325239,18,1
3432,42.8104,81.0469,A,49335,0.132608,17,1
